trans,date,pono,outgono,qty,amount,refno,time,user,supplier,suppcode,remark,purposed,purpose
39851,20-Feb-19,165828,0,572,10467.16,0000001321,00:12:20,MARCIAL,RODZON MARKETING CORPORATION,0113,,WAREHOUSE DELIVERIES,1
40113,26-Mar-19,173984,0,612,12053.76,0000001570,22:47:05,MARCIAL,RODZON MARKETING CORPORATION,0113,,WAREHOUSE DELIVERIES,1
40114,26-Mar-19,173983,0,280,17121.24,0000001571,23:14:50,MARCIAL,RODZON MARKETING CORPORATION,0113,,WAREHOUSE DELIVERIES,1
40115,26-Mar-19,173985,0,588,8109.48,0000001572,23:19:48,MARCIAL,RODZON MARKETING CORPORATION,0113,,WAREHOUSE DELIVERIES,1
40116,26-Mar-19,173986,0,560,8416.48,0000001573,23:24:00,MARCIAL,RODZON MARKETING CORPORATION,0113,,WAREHOUSE DELIVERIES,1
40117,26-Mar-19,173988,0,356,4659.6,0000001574,23:28:27,MARCIAL,RODZON MARKETING CORPORATION,0113,,WAREHOUSE DELIVERIES,1
40118,26-Mar-19,173987,0,184,3397.52,0000001575,23:31:57,MARCIAL,RODZON MARKETING CORPORATION,0113,,WAREHOUSE DELIVERIES,1
39781,19-Feb-19,132065,0,240,5052,0000001254,15:26:45,MARCIAL,SAN2 CORPORATION,0650,,WAREHOUSE DELIVERIES,1
39782,19-Feb-19,132047,0,152,12419.08,0000001255,15:33:53,MARCIAL,SAN2 CORPORATION,0650,,WAREHOUSE DELIVERIES,1
39404,09-Jan-19,204168,0,264,5952.37,0000000737,23:29:49,MARCIAL,"SANITARY CARE PRODUCTS ASIA, INC.",0503,,NOT FOUND,12
39498,23-Jan-19,206702,0,540,11061.93,0000000990,21:41:45,MARIZ DC.,"SANITARY CARE PRODUCTS ASIA, INC.",0503,,WAREHOUSE DELIVERIES,1
39750,12-Feb-19,209567,0,707,14495.6,0000001223,21:28:41,MARCIAL,"SANITARY CARE PRODUCTS ASIA, INC.",0503,,WAREHOUSE DELIVERIES,1
39751,12-Feb-19,209673,0,18,3231.9,0000001224,21:35:22,MARCIAL,"SANITARY CARE PRODUCTS ASIA, INC.",0503,,WAREHOUSE DELIVERIES,1
39823,23-Feb-19,211741,0,326,8875.97,0000001295,20:18:57,MARCIAL,"SANITARY CARE PRODUCTS ASIA, INC.",0503,,WAREHOUSE DELIVERIES,1
40091,25-Mar-19,216514,0,840,17183.06,0000001548,21:45:50,MARCIAL,"SANITARY CARE PRODUCTS ASIA, INC.",0503,,WAREHOUSE DELIVERIES,1
40304,15-Apr-19,220207,0,529,18821.42,0000001752,23:37:45,MARCIAL,"SANITARY CARE PRODUCTS ASIA, INC.",0503,,WAREHOUSE DELIVERIES,1
39516,17-Jan-19,18015,0,288,10800,0000001008,00:18:30,MARCIAL,SANMEGALUCK COMMERCIAL,0687,,WAREHOUSE DELIVERIES,1
39924,07-Mar-19,18371,0,720,16250.4,0000001388,00:19:14,MARCIAL,SANMEGALUCK COMMERCIAL,0687,,WAREHOUSE DELIVERIES,1
40083,21-Mar-19,18468,0,720,16550.4,0000001540,00:06:43,MARCIAL,SANMEGALUCK COMMERCIAL,0687,,WAREHOUSE DELIVERIES,1
40183,04-Apr-19,18543,0,720,11700,0000001631,18:52:27,MARCIAL,SANMEGALUCK COMMERCIAL,0687,,WAREHOUSE DELIVERIES,1
39495,21-Jan-19,100087,0,384,7517.76,0000000987,00:17:59,MARCIAL,SCPG ASIA-PACIFIC INC.,0614,,WAREHOUSE DELIVERIES,1
39862,26-Feb-19,103257,0,336,5533.44,0000001332,21:33:13,MARCIAL,SCPG ASIA-PACIFIC INC.,0614,,WAREHOUSE DELIVERIES,1
40218,05-Apr-19,107121,0,336,5533.44,0000001666,22:29:44,MARCIAL,SCPG ASIA-PACIFIC INC.,0614,,WAREHOUSE DELIVERIES,1
39586,24-Jan-19,59405,0,4410,103150.94,0000001075,22:34:00,MARCIAL,SF JUNFEL MARKETING,0489,,WAREHOUSE DELIVERIES,1
39587,24-Jan-19,59407,0,934,85327.7,0000001076,22:50:21,MARCIAL,SF JUNFEL MARKETING,0489,,WAREHOUSE DELIVERIES,1
39726,07-Feb-19,59810,0,300,7562.68,0000001200,19:20:40,MARCIAL,SF JUNFEL MARKETING,0489,,WAREHOUSE DELIVERIES,1
39727,07-Feb-19,59810,0,192,1555.2,0000001201,21:05:00,MARCIAL,SF JUNFEL MARKETING,0489,,WAREHOUSE DELIVERIES,1
39728,07-Feb-19,59696,0,186,14706.06,0000001202,21:07:08,MARCIAL,SF JUNFEL MARKETING,0489,,WAREHOUSE DELIVERIES,1
39729,07-Feb-19,59695,0,1788,61868.9,0000001203,21:12:31,MARCIAL,SF JUNFEL MARKETING,0489,,WAREHOUSE DELIVERIES,1
39785,18-Feb-19,60375,0,2524,68138.76,0000001258,19:06:31,MARCIAL,SF JUNFEL MARKETING,0489,,WAREHOUSE DELIVERIES,1
39786,18-Feb-19,60376,0,414,69507.04,0000001259,19:23:07,MARCIAL,SF JUNFEL MARKETING,0489,,WAREHOUSE DELIVERIES,1
39787,18-Feb-19,60377,0,272,27798.54,0000001260,20:23:33,MARCIAL,SF JUNFEL MARKETING,0489,,WAREHOUSE DELIVERIES,1
39790,18-Feb-19,60507,0,288,22859.64,0000001263,20:58:28,MARCIAL,SF JUNFEL MARKETING,0489,,WAREHOUSE DELIVERIES,1
39791,18-Feb-19,60502,0,348,7354.56,0000001264,21:57:51,MARCIAL,SF JUNFEL MARKETING,0489,,WAREHOUSE DELIVERIES,1
39836,01-Feb-19,59406,0,676,94451.12,0000001308,17:27:30,MARCIAL,SF JUNFEL MARKETING,0489,,WAREHOUSE DELIVERIES,1
39942,05-Mar-19,60840,0,2756,63244.54,0000001403,20:46:35,MARCIAL,SF JUNFEL MARKETING,0489,,WAREHOUSE DELIVERIES,1
39943,05-Mar-19,60841,0,404,62410.44,0000001404,21:04:02,MARCIAL,SF JUNFEL MARKETING,0489,,WAREHOUSE DELIVERIES,1
39944,05-Mar-19,60661,0,696,8108.64,0000001405,21:16:34,MARCIAL,SF JUNFEL MARKETING,0489,,WAREHOUSE DELIVERIES,1
40033,18-Mar-19,61328,0,1062,65473.82,0000001490,19:36:17,MARCIAL,SF JUNFEL MARKETING,0489,,WAREHOUSE DELIVERIES,1
40034,18-Mar-19,61329,0,124,14489.14,0000001491,20:04:03,MARCIAL,SF JUNFEL MARKETING,0489,,WAREHOUSE DELIVERIES,1
40035,18-Mar-19,61225,0,200,2120,0000001492,20:08:58,MARCIAL,SF JUNFEL MARKETING,0489,,WAREHOUSE DELIVERIES,1
40036,18-Mar-19,61198,0,732,11332.2,0000001493,20:12:16,MARCIAL,SF JUNFEL MARKETING,0489,,WAREHOUSE DELIVERIES,1
40149,01-Apr-19,61774,0,1436,18930.08,0000001603,22:01:05,MARCIAL,SF JUNFEL MARKETING,0489,,WAREHOUSE DELIVERIES,1
40150,01-Apr-19,61795,0,1519,73793.31,0000001604,22:47:47,MARCIAL,SF JUNFEL MARKETING,0489,,WAREHOUSE DELIVERIES,1
40151,01-Apr-19,61496,0,3930,95414.1,0000001605,23:16:13,MARCIAL,SF JUNFEL MARKETING,0489,,WAREHOUSE DELIVERIES,1
40152,01-Apr-19,61497,0,626,81725,0000001606,23:32:14,MARCIAL,SF JUNFEL MARKETING,0489,,WAREHOUSE DELIVERIES,1
40153,01-Apr-19,61498,0,426,32032.1,0000001607,23:44:58,MARCIAL,SF JUNFEL MARKETING,0489,,WAREHOUSE DELIVERIES,1
40316,15-Apr-19,62271,0,1290,48447.16,0000001763,20:10:01,MARCIAL,SF JUNFEL MARKETING,0489,,WAREHOUSE DELIVERIES,1
40317,15-Apr-19,62272,0,208,22766.5,0000001764,20:22:01,MARCIAL,SF JUNFEL MARKETING,0489,,WAREHOUSE DELIVERIES,1
40318,15-Apr-19,62207,0,840,13971.52,0000001765,20:27:40,MARCIAL,SF JUNFEL MARKETING,0489,,WAREHOUSE DELIVERIES,1
40388,29-Apr-19,62624,0,600,6360,0000001826,23:49:50,MARCIAL,SF JUNFEL MARKETING,0489,,WAREHOUSE DELIVERIES,1
40398,29-Apr-19,62703,0,2894,75099.52,0000001836,16:09:37,MARCIAL,SF JUNFEL MARKETING,0489,,WAREHOUSE DELIVERIES,1
40399,29-Apr-19,62704,0,678,85928.88,0000001837,17:15:28,MARCIAL,SF JUNFEL MARKETING,0489,,WAREHOUSE DELIVERIES,1
40400,29-Apr-19,62705,0,248,28656.9,0000001838,17:46:47,MARCIAL,SF JUNFEL MARKETING,0489,,WAREHOUSE DELIVERIES,1
39525,24-Jan-19,10363,0,912,17718.45,0000001017,23:30:39,MARCIAL,SILVERFOX INDUSTRIAL CORP.,0540,,WAREHOUSE DELIVERIES,1
39757,23-Feb-19,10485,0,564,9729.9,0000001230,00:16:24,MARCIAL,SILVERFOX INDUSTRIAL CORP.,0540,,WAREHOUSE DELIVERIES,1
40129,28-Mar-19,10596,0,552,11230.14,0000001586,21:46:08,MARCIAL,SILVERFOX INDUSTRIAL CORP.,0540,,WAREHOUSE DELIVERIES,1
40404,30-Apr-19,10751,0,732,13053,0000001841,21:24:56,MARCIAL,SILVERFOX INDUSTRIAL CORP.,0540,,WAREHOUSE DELIVERIES,1
39400,09-Jan-19,182987,0,1562,23890.2,0000000735,22:53:51,MARCIAL,SIX SIGMA CORPORATION,0434,,NOT FOUND,12
39720,07-Feb-19,8088,0,1056,22411.2,0000001194,23:37:46,MARCIAL,"SOLID FIVE DISTRIBUTION, INC.",0522,,WAREHOUSE DELIVERIES,1
39614,30-Jan-19,143810,0,510,27918.8,0000001101,16:56:10,MARCIAL,SUNCREST FOODS INCORPORATED,0659,,WAREHOUSE DELIVERIES,1
39616,30-Jan-19,143809,0,500,2300,0000001103,19:52:23,MARCIAL,SUNCREST FOODS INCORPORATED,0659,,WAREHOUSE DELIVERIES,1
39619,30-Jan-19,143811,0,218,12515.16,0000001106,21:23:39,MARCIAL,SUNCREST FOODS INCORPORATED,0659,,WAREHOUSE DELIVERIES,1
39432,15-Jan-19,904448,0,3218,106367.22,0000000926,00:20:18,MARCIAL,SUY SING COMMERCIAL CORPORATION,0246,,WAREHOUSE DELIVERIES,1
39433,15-Jan-19,904449,0,1002,14698.34,0000000927,00:29:24,MARCIAL,SUY SING COMMERCIAL CORPORATION,0246,,WAREHOUSE DELIVERIES,1
39437,15-Jan-19,904449,0,48,1869.12,0000000930,21:47:10,MARCIAL,SUY SING COMMERCIAL CORPORATION,0246,,WAREHOUSE DELIVERIES,1
39540,26-Jan-19,914196,0,2813,81240.92,0000001031,23:44:17,MARCIAL,SUY SING COMMERCIAL CORPORATION,0246,,WAREHOUSE DELIVERIES,1
39541,26-Jan-19,914197,0,1315,9364.75,0000001032,23:49:45,MARCIAL,SUY SING COMMERCIAL CORPORATION,0246,,WAREHOUSE DELIVERIES,1
39542,26-Jan-19,914198,0,177,12955.65,0000001033,23:51:50,MARCIAL,SUY SING COMMERCIAL CORPORATION,0246,,WAREHOUSE DELIVERIES,1
39543,26-Jan-19,914199,0,2460,15886.2,0000001034,23:52:42,MARCIAL,SUY SING COMMERCIAL CORPORATION,0246,,WAREHOUSE DELIVERIES,1
39640,01-Feb-19,919216,0,480,4564.8,0000001127,20:27:34,MARCIAL,SUY SING COMMERCIAL CORPORATION,0246,,WAREHOUSE DELIVERIES,1
39641,01-Feb-19,919217,0,72,4669.2,0000001128,20:33:25,MARCIAL,SUY SING COMMERCIAL CORPORATION,0246,,WAREHOUSE DELIVERIES,1
39642,01-Feb-19,919219,0,88,6248,0000001129,20:52:23,MARCIAL,SUY SING COMMERCIAL CORPORATION,0246,,WAREHOUSE DELIVERIES,1
39643,01-Feb-19,919218,0,500,3550,0000001130,20:53:36,MARCIAL,SUY SING COMMERCIAL CORPORATION,0246,,WAREHOUSE DELIVERIES,1
39644,01-Feb-19,919220,0,150,1065,0000001131,21:07:14,MARCIAL,SUY SING COMMERCIAL CORPORATION,0246,,WAREHOUSE DELIVERIES,1
39645,01-Feb-19,919226,0,10,0,0000000334,21:07:54,MARCIAL,SUY SING COMMERCIAL CORPORATION,0246,,FREE ITEMS,2
39646,01-Feb-19,919260,0,2260,78410.48,0000001132,21:09:35,MARCIAL,SUY SING COMMERCIAL CORPORATION,0246,,WAREHOUSE DELIVERIES,1
39647,01-Feb-19,919261,0,3717,56617.95,0000001133,21:26:16,MARCIAL,SUY SING COMMERCIAL CORPORATION,0246,,WAREHOUSE DELIVERIES,1
39648,01-Feb-19,919262,0,350,2485,0000001134,21:32:54,MARCIAL,SUY SING COMMERCIAL CORPORATION,0246,,WAREHOUSE DELIVERIES,1
39649,01-Feb-19,919260,0,360,3178.8,0000001135,21:54:57,MARCIAL,SUY SING COMMERCIAL CORPORATION,0246,,WAREHOUSE DELIVERIES,1
39736,13-Feb-19,928714,0,36,2699.28,0000001209,22:12:24,MARCIAL,SUY SING COMMERCIAL CORPORATION,0246,,WAREHOUSE DELIVERIES,1
39737,13-Feb-19,928715,0,2325,14869,0000001210,22:50:37,MARCIAL,SUY SING COMMERCIAL CORPORATION,0246,,WAREHOUSE DELIVERIES,1
39738,13-Feb-19,928716,0,1639,48835.04,0000001211,23:09:30,MARCIAL,SUY SING COMMERCIAL CORPORATION,0246,,WAREHOUSE DELIVERIES,1
39739,13-Feb-19,928717,0,4652,79308.1,0000001212,23:16:34,MARCIAL,SUY SING COMMERCIAL CORPORATION,0246,,WAREHOUSE DELIVERIES,1
39740,13-Feb-19,928718,0,72,1002.96,0000001213,23:21:55,MARCIAL,SUY SING COMMERCIAL CORPORATION,0246,,WAREHOUSE DELIVERIES,1
39904,02-Mar-19,941959,0,4432,75053.45,0000001371,19:51:25,ANGELA C,SUY SING COMMERCIAL CORPORATION,0246,,WAREHOUSE DELIVERIES,1
39905,02-Mar-19,941960,0,3524,33765,0000001372,20:19:19,ANGELA C,SUY SING COMMERCIAL CORPORATION,0246,,WAREHOUSE DELIVERIES,1
39906,02-Mar-19,941961,0,4888,109183.36,0000001373,20:26:21,ANGELA C,SUY SING COMMERCIAL CORPORATION,0246,,WAREHOUSE DELIVERIES,1
39907,01-Mar-19,941962,0,3168,41810.64,0000001374,20:45:35,ANGELA C,SUY SING COMMERCIAL CORPORATION,0246,,WAREHOUSE DELIVERIES,1
39991,14-Mar-19,951777,0,2075,47203.4,0000001448,22:10:52,ANGELA C,SUY SING COMMERCIAL CORPORATION,0246,,WAREHOUSE DELIVERIES,1
39992,14-Mar-19,951778,0,75,1389.55,0000001449,22:30:07,ANGELA C,SUY SING COMMERCIAL CORPORATION,0246,,WAREHOUSE DELIVERIES,1
39993,14-Mar-19,951779,0,160,16718.4,0000001450,22:31:45,ANGELA C,SUY SING COMMERCIAL CORPORATION,0246,,WAREHOUSE DELIVERIES,1
39994,14-Mar-19,951780,0,360,40906.8,0000001451,22:34:35,ANGELA C,SUY SING COMMERCIAL CORPORATION,0246,,WAREHOUSE DELIVERIES,1
39995,14-Mar-19,952195,0,168,7450.32,0000001452,22:38:38,ANGELA C,SUY SING COMMERCIAL CORPORATION,0246,,WAREHOUSE DELIVERIES,1
40122,27-Mar-19,962915,0,210,8129.1,0000001579,22:04:32,MARCIAL,SUY SING COMMERCIAL CORPORATION,0246,,WAREHOUSE DELIVERIES,1
40123,27-Mar-19,962916,0,1736,100259.38,0000001580,22:06:13,MARCIAL,SUY SING COMMERCIAL CORPORATION,0246,,WAREHOUSE DELIVERIES,1
40124,27-Mar-19,962917,0,580,5102.4,0000001581,22:20:36,MARCIAL,SUY SING COMMERCIAL CORPORATION,0246,,WAREHOUSE DELIVERIES,1
40310,17-Apr-19,980066,0,360,3567.6,0000001757,18:56:03,MARCIAL,SUY SING COMMERCIAL CORPORATION,0246,,WAREHOUSE DELIVERIES,1
40311,17-Apr-19,980066,0,24,0,0000001758,19:00:51,MARCIAL,SUY SING COMMERCIAL CORPORATION,0246,,WAREHOUSE DELIVERIES,1
40312,17-Apr-19,980067,0,3502,78785.7,0000001759,19:01:40,MARCIAL,SUY SING COMMERCIAL CORPORATION,0246,,WAREHOUSE DELIVERIES,1
40313,17-Apr-19,980068,0,4726,107252.56,0000001760,19:16:38,MARCIAL,SUY SING COMMERCIAL CORPORATION,0246,,WAREHOUSE DELIVERIES,1
40314,17-Apr-19,980069,0,3065,21351.15,0000001761,20:05:13,MARCIAL,SUY SING COMMERCIAL CORPORATION,0246,,WAREHOUSE DELIVERIES,1
40315,17-Apr-19,980070,0,360,6959.55,0000001762,20:08:24,MARCIAL,SUY SING COMMERCIAL CORPORATION,0246,,WAREHOUSE DELIVERIES,1
39596,25-Jan-19,9000688477,0,300,21063.12,0000001085,18:51:34,MARCIAL,"SYSU INTERNATIONAL, INC.",0056,,WAREHOUSE DELIVERIES,1
39597,25-Jan-19,9000688476,0,432,10181.28,0000001086,19:01:12,MARCIAL,"SYSU INTERNATIONAL, INC.",0056,,WAREHOUSE DELIVERIES,1
39598,25-Jan-19,9000688475,0,240,13190.16,0000001087,19:11:41,MARCIAL,"SYSU INTERNATIONAL, INC.",0056,,WAREHOUSE DELIVERIES,1
39599,25-Jan-19,9000688943,0,276,22111.8,0000001088,19:23:11,MARCIAL,"SYSU INTERNATIONAL, INC.",0056,,WAREHOUSE DELIVERIES,1
39600,25-Jan-19,9000688478,0,36,7114.92,0000001089,19:30:30,MARCIAL,"SYSU INTERNATIONAL, INC.",0056,,WAREHOUSE DELIVERIES,1
39601,25-Jan-19,9000688943,0,12,503.76,0000001090,20:13:49,MARCIAL,"SYSU INTERNATIONAL, INC.",0056,,WAREHOUSE DELIVERIES,1
39954,05-Mar-19,9000698951,0,324,13956.84,0000001415,23:50:51,MARCIAL,"SYSU INTERNATIONAL, INC.",0056,,WAREHOUSE DELIVERIES,1
39955,05-Mar-19,9000698979,0,364,10220.16,0000001416,23:56:17,MARCIAL,"SYSU INTERNATIONAL, INC.",0056,,WAREHOUSE DELIVERIES,1
40131,28-Mar-19,9000704069,0,288,8417.04,0000001588,21:59:23,MARCIAL,"SYSU INTERNATIONAL, INC.",0056,,WAREHOUSE DELIVERIES,1
40132,28-Mar-19,9000704068,0,324,25433.88,0000001589,22:03:45,MARCIAL,"SYSU INTERNATIONAL, INC.",0056,,WAREHOUSE DELIVERIES,1
39627,01-Feb-19,329473,0,18888,143994,0000001114,00:13:34,MARCIAL,TINDAHANG PINOY COMMODITIES INC.,0496,,WAREHOUSE DELIVERIES,1
39628,01-Feb-19,32974,0,13080,120960,0000001115,00:19:07,MARCIAL,TINDAHANG PINOY COMMODITIES INC.,0496,,WAREHOUSE DELIVERIES,1
39632,01-Feb-19,329473,0,80,13920,0000001119,21:52:33,MARCIAL,TINDAHANG PINOY COMMODITIES INC.,0496,,WAREHOUSE DELIVERIES,1
39837,02-Mar-19,325261,0,13696,102282,0000001309,19:55:24,MARCIAL,TINDAHANG PINOY COMMODITIES INC.,0496,,WAREHOUSE DELIVERIES,1
39838,02-Mar-19,325262,0,27816,272730,0000001310,20:14:04,MARCIAL,TINDAHANG PINOY COMMODITIES INC.,0496,,WAREHOUSE DELIVERIES,1
39839,02-Mar-19,325261,0,240,0,0000000336,20:53:01,MARCIAL,TINDAHANG PINOY COMMODITIES INC.,0496,,FREE ITEMS,2
39840,02-Mar-19,325261,0,2040,0,0000000337,20:53:54,MARCIAL,TINDAHANG PINOY COMMODITIES INC.,0496,,FREE ITEMS,2
40231,08-Apr-19,333112,0,13208,108762,0000001679,21:39:26,MARCIAL,TINDAHANG PINOY COMMODITIES INC.,0496,,WAREHOUSE DELIVERIES,1
40232,08-Apr-19,333113,0,26176,248262,0000001680,21:49:06,MARCIAL,TINDAHANG PINOY COMMODITIES INC.,0496,,WAREHOUSE DELIVERIES,1
40233,08-Apr-19,333113,0,60,1080,0000001681,00:34:40,MARCIAL,TINDAHANG PINOY COMMODITIES INC.,0496,,WAREHOUSE DELIVERIES,1
39483,21-Jan-19,605940,0,384,24096,0000000975,21:19:17,MARCIAL,"TJN PASALUBONG FOODS, INC.",0142,,WAREHOUSE DELIVERIES,1
39562,28-Jan-19,607220,0,336,28922.4,0000001052,23:51:24,MARCIAL,"TJN PASALUBONG FOODS, INC.",0142,,WAREHOUSE DELIVERIES,1
40037,18-Mar-19,618182,0,360,22308,0000001494,20:37:20,MARCIAL,"TJN PASALUBONG FOODS, INC.",0142,,WAREHOUSE DELIVERIES,1
40336,22-Apr-19,625090,0,228,13932,0000001774,20:58:33,MARCIAL,"TJN PASALUBONG FOODS, INC.",0142,,WAREHOUSE DELIVERIES,1
39427,11-Jan-19,1112019,0,118,4477,0000000921,22:28:16,MARCIAL,ULYGOLD TRADING DISTRIBUTOR GENERAL MDSE,0680,,WAREHOUSE DELIVERIES,1
39519,17-Jan-19,1172019,0,241,8942,0000001011,00:31:42,MARCIAL,ULYGOLD TRADING DISTRIBUTOR GENERAL MDSE,0680,,WAREHOUSE DELIVERIES,1
39613,24-Jan-19,1242019,0,562,17247.96,0000001100,23:41:43,MARCIAL,ULYGOLD TRADING DISTRIBUTOR GENERAL MDSE,0680,,WAREHOUSE DELIVERIES,1
39761,07-Feb-19,2072019,0,250,11369,0000001234,20:59:05,MARCIAL,ULYGOLD TRADING DISTRIBUTOR GENERAL MDSE,0680,,WAREHOUSE DELIVERIES,1
39768,14-Feb-19,2142019,0,765,18873,0000001241,21:34:52,MARCIAL,ULYGOLD TRADING DISTRIBUTOR GENERAL MDSE,0680,,WAREHOUSE DELIVERIES,1
39856,21-Feb-19,2212019,0,566,15128,0000001326,20:16:37,MARCIAL,ULYGOLD TRADING DISTRIBUTOR GENERAL MDSE,0680,,WAREHOUSE DELIVERIES,1
39926,07-Mar-19,3072019,0,352,16422,0000001390,00:22:53,MARCIAL,ULYGOLD TRADING DISTRIBUTOR GENERAL MDSE,0680,,WAREHOUSE DELIVERIES,1
40029,13-Mar-19,3132019,0,304,11412,0000001486,18:14:57,MARCIAL,ULYGOLD TRADING DISTRIBUTOR GENERAL MDSE,0680,,WAREHOUSE DELIVERIES,1
40084,21-Mar-19,3212019,0,226,9082,0000001541,00:08:11,MARCIAL,ULYGOLD TRADING DISTRIBUTOR GENERAL MDSE,0680,,WAREHOUSE DELIVERIES,1
40159,28-Mar-19,3282019,0,688,20660.16,0000001613,00:07:16,MARCIAL,ULYGOLD TRADING DISTRIBUTOR GENERAL MDSE,0680,,WAREHOUSE DELIVERIES,1
40187,04-Apr-19,4042019,0,363,7713.96,0000001635,19:16:54,MARCIAL,ULYGOLD TRADING DISTRIBUTOR GENERAL MDSE,0680,,WAREHOUSE DELIVERIES,1
40258,11-Apr-19,4112019,0,521,18950,0000001706,20:03:07,MARCIAL,ULYGOLD TRADING DISTRIBUTOR GENERAL MDSE,0680,,WAREHOUSE DELIVERIES,1
40371,25-Apr-19,4252019,0,325,13007,0000001809,18:18:08,MARCIAL,ULYGOLD TRADING DISTRIBUTOR GENERAL MDSE,0680,,WAREHOUSE DELIVERIES,1
39494,21-Jan-19,200671,0,240,13362.24,0000000986,00:14:01,MARCIAL,"VALIANT DISTRIBUTION, INC.",0358,,WAREHOUSE DELIVERIES,1
39860,26-Feb-19,224545,0,192,12486,0000001330,20:35:09,MARCIAL,"VALIANT DISTRIBUTION, INC.",0358,,WAREHOUSE DELIVERIES,1
39863,26-Feb-19,224309,0,204,11990.28,0000001333,21:48:46,MARCIAL,"VALIANT DISTRIBUTION, INC.",0358,,WAREHOUSE DELIVERIES,1
40217,05-Apr-19,248265,0,192,11244,0000001665,22:22:19,MARCIAL,"VALIANT DISTRIBUTION, INC.",0358,,WAREHOUSE DELIVERIES,1
40219,05-Apr-19,248267,0,96,5448,0000001667,22:31:27,MARCIAL,"VALIANT DISTRIBUTION, INC.",0358,,WAREHOUSE DELIVERIES,1
39416,09-Jan-19,104783,0,16995,286441.45,0000000912,18:14:13,MARCIAL,"VALUE CHAIN SOLUTIONS, INC.",0295,,WAREHOUSE DELIVERIES,1
39417,09-Jan-19,104783,0,99,2167.55,0000000913,22:18:01,MARCIAL,"VALUE CHAIN SOLUTIONS, INC.",0295,,WAREHOUSE DELIVERIES,1
39452,16-Jan-19,104781,0,12871,184141.2,0000000945,19:29:15,MARCIAL,"VALUE CHAIN SOLUTIONS, INC.",0295,,WAREHOUSE DELIVERIES,1
39453,16-Jan-19,104781,0,432,4308.94,0000000946,21:30:47,MARCIAL,"VALUE CHAIN SOLUTIONS, INC.",0295,,WAREHOUSE DELIVERIES,1
39659,01-Feb-19,105416,0,36230,627587.95,0000001145,21:24:38,MARCIAL,"VALUE CHAIN SOLUTIONS, INC.",0295,,WAREHOUSE DELIVERIES,1
39660,02-Feb-19,105416,0,1544,26895.42,0000001146,19:09:05,MARCIAL,"VALUE CHAIN SOLUTIONS, INC.",0295,,WAREHOUSE DELIVERIES,1
39759,19-Feb-19,105820,0,456,11953.26,0000001232,00:36:43,MARCIAL,"VALUE CHAIN SOLUTIONS, INC.",0295,,WAREHOUSE DELIVERIES,1
39780,12-Feb-19,105703,0,11357,131140.96,0000001253,21:59:37,MARCIAL,"VALUE CHAIN SOLUTIONS, INC.",0295,,WAREHOUSE DELIVERIES,1
39811,21-Feb-19,105963,0,10712,114443.94,0000001283,18:54:20,MARCIAL,"VALUE CHAIN SOLUTIONS, INC.",0295,,WAREHOUSE DELIVERIES,1
39976,06-Mar-19,106285,0,27716,453401.19,0000001435,23:00:09,MARCIAL,"VALUE CHAIN SOLUTIONS, INC.",0295,,WAREHOUSE DELIVERIES,1
39977,06-Mar-19,106282,0,1766,155837.95,0000001436,17:46:39,MARCIAL,"VALUE CHAIN SOLUTIONS, INC.",0295,,WAREHOUSE DELIVERIES,1
39988,06-Mar-19,106285,0,24,957.31,0000001445,00:41:36,MARCIAL,"VALUE CHAIN SOLUTIONS, INC.",0295,,WAREHOUSE DELIVERIES,1
39996,06-Mar-19,106282,0,886,58538.76,0000001453,23:06:36,MARCIAL,"VALUE CHAIN SOLUTIONS, INC.",0295,,WAREHOUSE DELIVERIES,1
40022,12-Mar-19,106480,0,24668,275544.2,0000001479,20:26:20,MARCIAL,"VALUE CHAIN SOLUTIONS, INC.",0295,,WAREHOUSE DELIVERIES,1
40133,25-Mar-19,105996,0,25404,365979.2,0000001590,22:21:19,MARCIAL,"VALUE CHAIN SOLUTIONS, INC.",0295,,WAREHOUSE DELIVERIES,1
40134,25-Mar-19,105996,0,258,8132.25,0000001591,20:05:19,MARCIAL,"VALUE CHAIN SOLUTIONS, INC.",0295,,WAREHOUSE DELIVERIES,1
40190,03-Apr-19,107407,0,17827,215855.38,0000001638,20:00:00,MARCIAL,"VALUE CHAIN SOLUTIONS, INC.",0295,,WAREHOUSE DELIVERIES,1
40192,03-Apr-19,107407,0,96,22402.04,0000001640,00:08:46,MARCIAL,"VALUE CHAIN SOLUTIONS, INC.",0295,,WAREHOUSE DELIVERIES,1
40328,16-Apr-19,107751,0,192,6083.02,0000001766,16:36:52,MARCIAL,"VALUE CHAIN SOLUTIONS, INC.",0295,,WAREHOUSE DELIVERIES,1
40329,16-Apr-19,107754,0,318,32633.03,0000001767,16:43:13,MARCIAL,"VALUE CHAIN SOLUTIONS, INC.",0295,,WAREHOUSE DELIVERIES,1
40330,16-Apr-19,107764,0,20176,255783.78,0000001768,18:19:48,MARCIAL,"VALUE CHAIN SOLUTIONS, INC.",0295,,WAREHOUSE DELIVERIES,1
40334,16-Apr-19,107764,0,12,1632.96,0000001772,21:16:52,MARCIAL,"VALUE CHAIN SOLUTIONS, INC.",0295,,WAREHOUSE DELIVERIES,1
40409,28-Apr-19,108034,0,32484,471725.09,0000001846,23:19:17,MARCIAL,"VALUE CHAIN SOLUTIONS, INC.",0295,,WAREHOUSE DELIVERIES,1
